label,content
1,化工产品、工业盐、印染助剂、五金管材销售
1,金属材料、建筑材料、装饰装潢材料（不含油漆和涂料）、五金交电、机电设备、汽车配件的销售。
1,许可经营项目：无 一般经营项目：服装、婴童用品、黄金首饰、珠宝、日用百货销售；房屋租赁、物业管理、投资经营、投资管理。
1,光伏组件及其系统设备的销售及安装；棉花及棉麻制品、模具、办公用品、劳保用品、工艺美术品、金属材料、建筑材料、装潢材料、五金、交电、日用百货、电子产品、化工原料（除危险品）、针纺织品、机械设备及配件的销售；自营和代理各类商品和技术的进出口业务，但国家限定公司经营或禁止进出口的商品和技术除外。
1,印刷器材、纸制品、电子产品及材料、铝旱金制品、金属材料、塑料制品、五金机电、机械设备、五金制品的销售。
1,建材模板、建筑木料、黄沙、石子、门窗、钢材、水泥、铝旱金、五金、保温装饰材料、玻璃、电线、电缆、机电设备、电梯、水泵、PE管材、配电柜、家用电器、化工产品（危险化学品除外）、办公用品、纸制品、百货销售。
1,地坪材料的技术开发、技术咨询、技术服务、生产、销售及地坪施工；建材、装饰材料、清洗降垢剂、计算机软硬件、电子产品、通讯设备（不含卫星地面接受设备）、卫生洁具、汽车配件、仪器仪表、文体用品、厨房设备、电子设备销售；五金机电设备销售安装、技术服务；抗震支吊架、管道支吊架的研发、销售、生产（限分支机构经营)；安防工程、建筑智能化工程设计及施工；物联网技术研发、技术服务；灯具、应急照明设备、消防设备的销售、安装、售后服务；计算机系统集成服务、安防设备、智能照明控制系统、智能家居产品的研发、销售、安装、售后服务。
1,批发、零售：电子产品、五金制品、机械设备及配件、计算机软硬件及辅助设备、针纺织品、服装鞋帽、床上用品、日用百货、玩具、办公用品、电器、陶瓷制品、钢材、工艺品、塑料制品、汽车配件、仪器仪表、橡胶制品、建筑材料、装饰材料、非危险化工产品。网上批发、零售：家具、木制品。
1,燃料油、柴油（闭杯闪点＞60℃）、润滑油、溶剂油、装饰装潢材料、日用品、劳护用品的批发、零售；普通货物仓储服务；机械设备租赁。
1,日用百货、服装、鞋帽、五金交电、初级农副产品、水产品、麻袋、矿产品（煤炭除外）、钢材、木材、水泥、建材、化工产品（危险品除外）、矿山机械、磁选材料、石灰石、铁矿沙、建筑沙石的销售，货物仓储，国内货运代理。
1,销售：电梯及配件、机电设备及配件、五金交电；电梯技术咨询服务；电梯安装、维护、改造及装潢。
1,电子科技领域内的技术开发、技术咨询；电子配件、钣金件、自动化设备、模具、检具及五金零配件的设计、加工、销售。(依法须经批准的项目，经相关部门批准后方可开展经营活动)
1,机械传动装置及配件、减速机、电动机、轴承、静止变频装置及配件销售。
1,建筑工程机械及配件、电气机械及器材、五金产品、车辆配件、农业机械、橡塑制品销售；展览展示服务；通用机械租赁（不含融资租赁）、维修及技术服务。
1,批发、零售：玉器、玉石、翡翠、珠宝首饰、工艺礼品、文化用品；艺术品鉴定、评估；展览展示服务。
1,日用百货、洗涤化妆品、文体用品、五金交电、家用电器、针纺织品、服装、鞋帽销售；房屋租赁；仓储、装卸；电器维修；珠宝首饰销售；水果、蔬菜、肉禽蛋类、水海产品销售、收购；预包装食品兼散装食品、乳制品（含婴幼儿配方乳粉）零售；卷烟、雪茄烟零售。
1,预包装食品（含冷藏冷冻食品）销售（商品类别限《食品经营许可证》核定范围）；餐馆（食堂）管理与服务；水果、蔬菜、食用菌、水产品、禽蛋、生鲜肉类销售；道路普通货物运输。
1,标识、字牌、雕塑品、展亍展览道具研发、销售、安装；LED模组安装及销售；室内外装饰装潢工程；城市及道路照明工程；标识工程；不锈钢板、铜板、镀锌板、亚克力板、五金、电子显亍屏销售及安装。
1,粮食购销。
1,销售：建筑材料、水暖器材、防腐保温材料、矿产品、消防器材、不锈钢制品、五金产品、机电产品、仪器仪表、卫生洁具、计算机软硬件、金属材料、非危险化工产品、橡胶制品、煤炭、电子产品及配件、劳保用品、办公设备、塑料制品。
1,化工产品的销售（危险品除外）。
1,电力系统、计算机软硬件系统的研发、销售、咨询、服务。
1,电子商务咨询服务；工艺品、五金产品、家具、服装、鞋帽、日用品、化妆品、皮革制品、家用电器、电子产品销售。
1,自营和代理各类商品和技术的进出口（国家限定公司经营或禁止进出口的商品和技术除外）；五金交电、机械设备、汽车配件、建筑装潢材料、仪器仪表、电子产品、化工材料（不含危险品）、金属材料、纸制品、针纺织品、日用百货、办公用品、卫生洁具、生鲜食用农产品的销售。
1,建筑材料的销售。
1,金属材料、金属制品、化工产品（危险化学品除外）、建筑材料、装潢材料、机电设备、日用品百货、针纺织品销售；设计、制作、代理、发布国内广告；建筑装修装饰工程专业承包；从事机械设备、机电设备科技专业领域内技术开发、技术转让、技术咨询、技术服务；自营和代理各类商品及技术的进出口业务。
1,消防用品、日化用品、劳保用品、粮油、五金水泵、阀门仪表、水暖器材、变频器、电工器材、电气设备、水利设备、水处理设备、自动化设备销售；供水工程、污水处理工程、自动化工程、中央空调工程、建筑装饰工程、园林绿化工程设计、施工。
1,自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）；服装、鞋帽、针纺织品、服装面料、日用百货、五金交电、文化体育用品销售。
1,服装、服饰、鞋帽、箱包、床上用品、纺织品、羽绒制品、皮革制品、化妆品、机电设备、电子产品、灯具及配件、汽车饰品、办公用品、家具、工艺品、五金制品、日用百货网上销售。
1,自营和代理各类商品及技术的进出口业务（国家限定经营或禁止进出口的商品和技术除外）；木制品、五金、建筑材料、日用品销售。
1,药品零售（按《药品经营许可证》核定范围经营）；第一类医疗器械的销售；第二类医疗器械的销售（按《第二类医疗器械经营备案凭证》核定范围经营）；第三类医疗器械的销售（按《医疗器械经营许可证》核定范围经营）；食品销售（限《食品经营许可证》载明的主体业态和经营项目）；计生用品、日用品百货、塑料制品、洗化用品、化妆品、针纺织品、礼品、玩具、文体用品、包装材料的销售；提供技术咨询服务；干洗服务；代理发展电信业务。
